WELL,MEASUREMENT,ROW_LETTER,ROW_NUMBER,COLUMN_NUMBER,LABEL,KEY,LYSATE,MASTER_MIX,CONCENTRATION,DILUTION,EXP_ID,PLATE_ID,PLATE_READER,REACTION_VOLUME,PLATE_TYPE,PLASMID_MID,TEMPLATE,STANDARD_CURVE_LOT,GAIN,TEST_CONDITION,OPERATOR,VESSEL,PRODUCT,CALCULATED_CONCENTRATION,FINAL_CONCENTRATION_WITH_DILUTION
F12,288.0,F,6,12,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,5.83112035315748000,2332.44814126299160
F13,227.0,F,6,13,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,4.57433876561125200,1829.73550624450080
F14,276.0,F,6,14,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,5.58388463101723800,2233.55385240689500
F15,201.0,F,6,15,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,4.03866136764072900,1615.46454705629160
F16,264.0,F,6,16,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,5.33664890887699600,2134.65956355079830
F17,7.0,F,6,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
F18,10.0,F,6,18,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.10349279024188451,
F19,8.0,F,6,19,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
F20,5.0,F,6,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.00047790601678388,
F21,61.0,F,6,21,,spike-in,spike-in,spike-in,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,spike-in,,1.15424460933791080,461.69784373516430
F22,7.0,F,6,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
F23,187.0,F,6,23,,Standard - 3,,,4.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 3,,3.75021969181044670,
F24,9.0,F,6,24,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
G1,327.0,G,7,1,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.63463645011326400,2653.85458004530570
G2,342.0,G,7,2,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.94368110278856600,2777.47244111542600
G3,317.0,G,7,3,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.42860668166306300,2571.44267266522550
G4,301.0,G,7,4,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.09895905214274100,2439.58362085709630
G5,311.0,G,7,5,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.30498882059294200,2521.99552823717660
G6,323.0,G,7,6,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.55222454273318360,2620.88981709327350
G7,353.0,G,7,7,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,7.17031384808378700,2868.12553923351500
G8,315.0,G,7,8,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.38740072797302300,2554.96029118920900
G9,333.0,G,7,9,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.75825431118338500,2703.30172447335370
G10,318.0,G,7,10,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.44920965850808300,2579.68386340323330
G11,344.0,G,7,11,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.98488705647860600,2793.95482259144270
G12,318.0,G,7,12,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.44920965850808300,2579.68386340323330
G13,297.0,G,7,13,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.01654714476266100,2406.61885790506400
G14,285.0,G,7,14,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,5.76931142262241900,2307.72456904896760
G15,306.0,G,7,15,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,6.20197393636784200,2480.78957454713650
G16,273.0,G,7,16,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,5.52207570048217700,2208.83028019287080
G17,11.0,G,7,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.12409576708690462,
G18,96.0,G,7,18,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,1.87534879891361530,750.13951956544610
G19,94.0,G,7,19,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,1.83414284522357500,733.65713808943010
G20,7.0,G,7,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
G21,8.0,G,7,21,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
G22,9.0,G,7,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
G23,385.0,G,7,23,,Standard - 4,,,8.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 4,,7.82960910712443200,
G24,418.0,G,7,24,,Standard - 4,,,8.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 4,,8.50950734301009600,
H1,111.0,H,8,1,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,2.18439345158891700,873.75738063556670
H2,105.0,H,8,2,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,2.06077559051879660,824.31023620751860
H3,76.0,H,8,3,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.46328926201321270,585.31570480528510
H4,85.0,H,8,4,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.64871605361839380,659.48642144735750
H5,77.0,H,8,5,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.48389223885823300,593.55689554329320
H6,79.0,H,8,6,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.52509819254827320,610.03927701930920
H7,86.0,H,8,7,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.66931903046341400,667.72761218536560
H8,80.0,H,8,8,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.54570116939329340,618.28046775731740
H9,99.0,H,8,9,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.93715772944867570,774.86309177947030
H10,94.0,H,8,10,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.83414284522357500,733.65713808943010
H11,96.0,H,8,11,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.87534879891361530,750.13951956544610
H12,92.0,H,8,12,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.79293689153353490,717.17475661341390
H13,73.0,H,8,13,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.40148033147815230,560.59213259126090
H14,69.0,H,8,14,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.31906842409807200,527.62736963922870
H15,80.0,H,8,15,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.54570116939329340,618.28046775731740
H16,67.0,H,8,16,,384_Economy,17-L,MMD_18,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Economy,1.27786247040803170,511.14498816321270
H17,8.0,H,8,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
H18,8.0,H,8,18,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
H19,9.0,H,8,19,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
H20,6.0,H,8,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.02108088286180400,
H21,6.0,H,8,21,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.02108088286180400,
H22,7.0,H,8,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
H23,380.0,H,8,23,,Standard - 4,,,8.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 4,,7.72659422289933050,
H24,7.0,H,8,24,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
I1,204.0,I,9,1,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,4.10047029817578900,1640.18811927031540
I2,318.0,I,9,2,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.44920965850808300,2579.68386340323330
I3,236.0,I,9,3,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,4.75976555721643300,1903.90622288657320
I4,261.0,I,9,4,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.27483997834193550,2109.93599133677440
I5,241.0,I,9,5,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,4.86278044144153400,1945.11217657661360
I6,263.0,I,9,6,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.31604593203197600,2126.41837281279050
I7,261.0,I,9,7,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.27483997834193550,2109.93599133677440
I8,301.0,I,9,8,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.09895905214274100,2439.58362085709630
I9,287.0,I,9,9,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.81051737631245900,2324.20695052498380
I10,295.0,I,9,10,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.97534119107262000,2390.13647642904800
I11,236.0,I,9,11,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,4.75976555721643300,1903.90622288657320
I12,289.0,I,9,12,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.85172333000250000,2340.68933200100000
I13,347.0,I,9,13,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,7.04669598701366700,2818.67839480546670
I14,286.0,I,9,14,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.78991439946743900,2315.96575978697550
I15,262.0,I,9,15,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.29544295518695600,2118.17718207478200
I16,293.0,I,9,16,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.93413523738258000,2373.65409495303170
I17,7.0,I,9,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
I18,93.0,I,9,18,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,1.81353986837855490,725.41594735142190
I19,104.0,I,9,19,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,2.04017261367377630,816.06904546951060
I20,8.0,I,9,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
I21,8.0,I,9,21,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
I22,9.0,I,9,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
I23,786.0,I,9,23,,Standard - 5,,,16.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 5,,16.09140282197750300,
I24,930.0,I,9,24,,Standard - 5,,,16.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 5,,19.05823148766040000,
J1,307.0,J,10,1,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.22257691321286200,2489.03076528514480
J2,289.0,J,10,2,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.85172333000250000,2340.68933200100000
J3,289.0,J,10,3,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.85172333000250000,2340.68933200100000
J4,295.0,J,10,4,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.97534119107262000,2390.13647642904800
J5,254.0,J,10,5,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.13061914042679500,2052.24765617071800
J6,328.0,J,10,6,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.65523942695828500,2662.09577078331400
J7,281.0,J,10,7,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.68689951524233800,2274.75980609693530
J8,307.0,J,10,8,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.22257691321286200,2489.03076528514480
J9,305.0,J,10,9,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.18137095952282150,2472.54838380912860
J10,300.0,J,10,10,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.07835607529772100,2431.34243011908850
J11,291.0,J,10,11,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,5.89292928369253900,2357.17171347701560
J12,309.0,J,10,12,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.26378286690290200,2505.51314676116100
J13,303.0,J,10,13,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.14016500583278100,2456.06600233311250
J14,317.0,J,10,14,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.42860668166306300,2571.44267266522550
J15,230.0,J,10,15,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,4.63614769614631200,1854.45907845852500
J16,309.0,J,10,16,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,6.26378286690290200,2505.51314676116100
J17,6.0,J,10,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.02108088286180400,
J18,10.0,J,10,18,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.10349279024188451,
J19,9.0,J,10,19,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
J20,8.0,J,10,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
J21,7.0,J,10,21,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
J22,7.0,J,10,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
J23,703.0,J,10,23,,Standard - 5,,,16.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 5,,14.38135574384083200,
J24,8.0,J,10,24,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.06228683655184425,
K1,402.0,K,11,1,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.17985971348977400,3271.94388539590950
K2,422.0,K,11,2,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.59191925039017700,3436.76770015607050
K3,440.0,K,11,3,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.96277283360053900,3585.10913344021540
K4,410.0,K,11,4,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.34468352824993400,3337.87341129997370
K5,428.0,K,11,5,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.71553711146029600,3486.21484458411850
K6,446.0,K,11,6,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,9.08639069467065900,3634.55627786826340
K7,435.0,K,11,7,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.85975794937543700,3543.90317975017500
K8,447.0,K,11,8,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,9.10699367151568000,3642.79746860627170
K9,479.0,K,11,9,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,9.76628893055632300,3906.51557222252900
K10,417.0,K,11,10,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.48890436616507500,3395.56174646603000
K11,459.0,K,11,11,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,9.35422939365592000,3741.69175746236800
K12,420.0,K,11,12,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.55071329670013600,3420.28531868005440
K13,419.0,K,11,13,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.53011031985511500,3412.04412794204600
K14,385.0,K,11,14,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,7.82960910712443200,3131.84364284977260
K15,412.0,K,11,15,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,8.38588948193997500,3354.35579277599000
K16,362.0,K,11,16,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,5.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,7.35574063968896800,2942.29625587558760
K17,7.0,K,11,17,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
K18,91.0,K,11,18,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,1.77233391468851460,708.93356587540590
K19,96.0,K,11,19,executional error,384_control,12-L,MMA_7,,400.0,E191,1,TIKTAALIK,10.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,control,1.87534879891361530,750.13951956544610
K20,9.0,K,11,20,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
K21,9.0,K,11,21,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.08288981339686438,
K22,7.0,K,11,22,,,,,,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,,,0.04168385970682412,
K23,1538.0,K,11,23,,Standard - 6,,,32.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 6,,31.58484140943263400,
K24,1865.0,K,11,24,,Standard - 6,,,32.0,,E191,1,TIKTAALIK,,384 well plate Grainer,m9134733,,2026-02-03,50,,P1,Standard - 6,,38.32201483775421000,
L1,170.0,L,12,1,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,3.39996908544510430,1359.98763417804180
L2,159.0,L,12,2,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,3.17333634014988330,1269.33453605995330
L3,160.0,L,12,3,,384_Ready96,17-L,MMC_17,,400.0,E191,1,TIKTAALIK,20.0,384 well plate Grainer,m9134733,plasmid,2026-02-03,50,,P1,384,Ready96,3.19393931699490350,1277.57572679796140
